cc,desciel,dh,dirvienc,dirvieng,dloc,ides,idmun,lat,lon,ndia,nes,nmun,prec,probprec,raf,tmax,tmin,velvien
43.47,Medio nublado,6,Este,73.05,20221029T12,31,53,20.484,-89.7134,0,Yucatán,Muna,0.37,61.43,27.37,35.3,21.09,6.13
4.91,Despejado,6,Noreste,66.49,20221030T12,31,53,20.484,-89.7134,1,Yucatán,Muna,0.0,0.0,37.59,34.06,19.81,6.4
14.07,Poco nuboso,6,Este,71.12,20221031T12,31,53,20.484,-89.7134,2,Yucatán,Muna,0.0,0.0,36.7,33.11,19.96,6.26
25.32,Medio nublado,6,Este,91.81,20221101T12,31,53,20.484,-89.7134,3,Yucatán,Muna,0.04,0.0,28.9,35.21,21.64,5.93
8.88,Despejado,7,Suroeste,211.54,20221029T12,8,31,28.5482,-107.4869,0,Chihuahua,Guerrero,0.0,0.0,37.1,23.35,5.34,9.02
81.58,Cielo cubierto,7,Suroeste,237.52,20221030T12,8,31,28.5482,-107.4869,1,Chihuahua,Guerrero,0.0,0.0,36.93,20.88,4.52,9.68
16.37,Poco nuboso,7,Suroeste,232.61,20221031T12,8,31,28.5482,-107.4869,2,Chihuahua,Guerrero,0.0,0.0,24.9,18.26,4.22,6.89
19.36,Poco nuboso,7,Sur,183.53,20221101T12,8,31,28.5482,-107.4869,3,Chihuahua,Guerrero,0.0,0.0,44.0,21.65,5.04,9.28
23.82,Poco nuboso,6,Este,69.63,20221029T12,31,54,21.0428,-89.3299,0,Yucatán,Muxupip,0.37,0.0,29.09,35.79,20.44,6.74
14.5,Poco nuboso,6,Noreste,64.91,20221030T12,31,54,21.0428,-89.3299,1,Yucatán,Muxupip,0.0,0.0,32.04,34.7,19.38,6.62
10.97,Poco nuboso,6,Noreste,66.78,20221031T12,31,54,21.0428,-89.3299,2,Yucatán,Muxupip,0.23,0.0,34.25,34.42,21.41,7.26
20.33,Poco nuboso,6,Este,76.24,20221101T12,31,54,21.0428,-89.3299,3,Yucatán,Muxupip,0.12,0.0,30.79,35.26,21.7,7.0
45.08,Medio nublado,6,Este,75.3,20221029T12,31,55,20.5507,-89.8562,0,Yucatán,Opichén,0.26,87.5,27.81,35.39,21.16,6.52
5.84,Despejado,6,Noreste,65.37,20221030T12,31,55,20.5507,-89.8562,1,Yucatán,Opichén,0.0,0.0,36.48,34.34,19.95,6.74
13.45,Poco nuboso,6,Este,71.34,20221031T12,31,55,20.5507,-89.8562,2,Yucatán,Opichén,0.0,0.0,36.91,33.3,20.14,6.67
25.2,Medio nublado,6,Este,87.31,20221101T12,31,55,20.5507,-89.8562,3,Yucatán,Opichén,0.06,0.0,29.04,35.3,21.79,6.22
46.23,Medio nublado,6,Este,83.45,20221029T12,31,56,20.3019,-89.4188,0,Yucatán,Oxkutzcab,0.06,0.0,23.51,34.66,21.23,4.77
16.14,Poco nuboso,6,Noreste,60.48,20221030T12,31,56,20.3019,-89.4188,1,Yucatán,Oxkutzcab,0.0,0.0,39.42,33.63,19.65,5.61
9.05,Despejado,6,Este,69.77,20221031T12,31,56,20.3019,-89.4188,2,Yucatán,Oxkutzcab,0.0,0.0,38.42,32.75,19.36,5.37
17.34,Poco nuboso,6,Este,94.61,20221101T12,31,56,20.3019,-89.4188,3,Yucatán,Oxkutzcab,0.0,0.0,32.92,34.33,21.3,5.58
11.06,Poco nuboso,6,Este,77.29,20221029T12,31,57,21.2969,-88.2712,0,Yucatán,Panabá,0.25,19.09,33.1,34.01,20.36,12.12
7.6,Despejado,6,Noreste,63.07,20221030T12,31,57,21.2969,-88.2712,1,Yucatán,Panabá,0.0,0.0,32.8,33.38,19.21,10.76
11.79,Poco nuboso,6,Noreste,65.85,20221031T12,31,57,21.2969,-88.2712,2,Yucatán,Panabá,1.97,95.0,33.5,32.81,21.56,12.57
24.08,Poco nuboso,6,Este,80.32,20221101T12,31,57,21.2969,-88.2712,3,Yucatán,Panabá,5.01,95.0,37.9,34.29,22.45,13.15
28.14,Medio nublado,6,Este,71.65,20221029T12,31,58,20.1259,-88.924,0,Yucatán,Peto,0.11,0.0,25.41,34.29,20.73,4.87
14.38,Poco nuboso,6,Noreste,61.07,20221030T12,31,58,20.1259,-88.924,1,Yucatán,Peto,0.01,0.0,38.2,35.0,19.43,4.26
16.14,Poco nuboso,6,Este,70.72,20221031T12,31,58,20.1259,-88.924,2,Yucatán,Peto,0.03,0.0,17.43,34.47,20.65,3.44
40.5,Medio nublado,6,Este,81.21,20221101T12,31,58,20.1259,-88.924,3,Yucatán,Peto,0.34,6.11,30.53,33.45,22.06,5.04
12.23,Poco nuboso,6,Este,73.88,20221029T12,31,59,21.2826,-89.6636,0,Yucatán,Progreso,2.55,47.5,31.01,30.63,24.21,12.89
14.73,Poco nuboso,6,Noreste,65.92,20221030T12,31,59,21.2826,-89.6636,1,Yucatán,Progreso,0.2,25.36,30.94,29.71,23.8,13.56
5.43,Despejado,6,Este,68.12,20221031T12,31,59,21.2826,-89.6636,2,Yucatán,Progreso,3.11,47.5,35.18,29.65,24.77,18.5
15.57,Poco nuboso,6,Este,79.47,20221101T12,31,59,21.2826,-89.6636,3,Yucatán,Progreso,9.94,71.61,33.8,31.27,25.08,17.33
40.36,Medio nublado,6,Este,76.18,20221029T12,31,60,20.8672,-88.6318,0,Yucatán,Quintana Roo,0.36,68.75,32.16,33.2,19.8,6.03
4.29,Despejado,6,Noreste,66.0,20221030T12,31,60,20.8672,-88.6318,1,Yucatán,Quintana Roo,0.0,0.0,31.4,35.73,18.65,6.51
9.85,Despejado,6,Noreste,64.6,20221031T12,31,60,20.8672,-88.6318,2,Yucatán,Quintana Roo,0.68,95.0,33.75,35.5,21.22,6.5
35.57,Medio nublado,6,Este,84.54,20221101T12,31,60,20.8672,-88.6318,3,Yucatán,Quintana Roo,0.11,30.0,28.14,34.54,21.9,6.67
4.51,Despejado,6,Este,74.95,20221029T12,31,61,21.5978,-88.158,0,Yucatán,Río Lagartos,0.04,9.09,29.61,31.16,22.39,15.13
10.41,Poco nuboso,6,Noreste,59.54,20221030T12,31,61,21.5978,-88.158,1,Yucatán,Río Lagartos,0.05,1.82,30.49,30.76,21.77,13.8
3.58,Despejado,6,Noreste,65.14,20221031T12,31,61,21.5978,-88.158,2,Yucatán,Río Lagartos,4.04,95.0,29.54,30.76,23.16,15.69
4.77,Despejado,6,Este,74.9,20221101T12,31,61,21.5978,-88.158,3,Yucatán,Río Lagartos,8.12,95.0,39.98,32.48,23.87,18.78
37.04,Medio nublado,6,Noreste,66.32,20221029T12,31,62,20.4958,-89.5912,0,Yucatán,Sacalum,0.21,31.43,28.0,35.8,20.98,6.61
3.84,Despejado,6,Noreste,61.99,20221030T12,31,62,20.4958,-89.5912,1,Yucatán,Sacalum,0.0,0.0,35.05,34.27,19.7,6.82
13.44,Poco nuboso,6,Este,72.14,20221031T12,31,62,20.4958,-89.5912,2,Yucatán,Sacalum,0.0,0.0,36.0,33.44,20.36,6.65
27.2,Medio nublado,6,Este,88.23,20221101T12,31,62,20.4958,-89.5912,3,Yucatán,Sacalum,0.07,0.0,29.29,35.65,21.66,6.71
26.83,Medio nublado,6,Este,70.21,20221029T12,31,63,20.8835,-89.8888,0,Yucatán,Samahil,0.04,0.0,29.72,35.61,21.3,7.43
14.07,Poco nuboso,6,Este,71.93,20221030T12,31,63,20.8835,-89.8888,1,Yucatán,Samahil,0.0,0.0,32.69,34.37,20.07,7.64
9.48,Despejado,6,Este,67.56,20221031T12,31,63,20.8835,-89.8888,2,Yucatán,Samahil,0.0,0.0,36.87,33.71,21.35,7.98
26.03,Medio nublado,6,Este,80.05,20221101T12,31,63,20.8835,-89.8888,3,Yucatán,Samahil,0.14,0.0,29.95,35.61,22.1,7.23
10.57,Poco nuboso,7,Sureste,152.32,20221029T12,8,32,26.9221,-105.6671,0,Chihuahua,Hidalgo del Parral,0.0,0.0,13.15,20.54,9.56,6.1
41.99,Medio nublado,7,Suroeste,209.39,20221030T12,8,32,26.9221,-105.6671,1,Chihuahua,Hidalgo del Parral,0.0,0.0,19.35,23.35,10.26,5.92
13.41,Poco nuboso,7,Oeste,248.62,20221031T12,8,32,26.9221,-105.6671,2,Chihuahua,Hidalgo del Parral,0.0,0.0,27.1,21.02,9.01,8.29
7.12,Despejado,7,Sureste,155.99,20221101T12,8,32,26.9221,-105.6671,3,Chihuahua,Hidalgo del Parral,0.0,0.0,31.7,21.78,10.36,9.23
30.1,Medio nublado,6,Noreste,65.96,20221029T12,31,64,20.7713,-89.2148,0,Yucatán,Sanahcat,0.0,0.0,33.1,36.01,20.57,7.29
3.78,Despejado,6,Noreste,61.02,20221030T12,31,64,20.7713,-89.2148,1,Yucatán,Sanahcat,0.0,0.0,35.4,34.88,19.37,7.06
11.75,Poco nuboso,6,Este,67.68,20221031T12,31,64,20.7713,-89.2148,2,Yucatán,Sanahcat,0.15,10.0,35.81,34.27,21.38,7.41
24.12,Poco nuboso,6,Este,80.5,20221101T12,31,64,20.7713,-89.2148,3,Yucatán,Sanahcat,0.0,0.0,30.96,36.38,21.7,7.59
7.13,Despejado,6,Este,76.61,20221029T12,31,65,21.5676,-88.2321,0,Yucatán,San Felipe,0.19,74.47,30.12,32.24,21.37,14.19
10.25,Poco nuboso,6,Noreste,62.29,20221030T12,31,65,21.5676,-88.2321,1,Yucatán,San Felipe,0.02,0.0,30.48,31.35,20.58,12.93
9.69,Despejado,6,Noreste,66.77,20221031T12,31,65,21.5676,-88.2321,2,Yucatán,San Felipe,3.17,95.0,31.55,31.27,22.36,14.77
19.73,Poco nuboso,6,Este,78.01,20221101T12,31,65,21.5676,-88.2321,3,Yucatán,San Felipe,6.66,95.0,39.45,33.2,23.25,16.26
49.61,Medio nublado,6,Este,79.27,20221029T12,31,66,20.3289,-89.6433,0,Yucatán,Santa Elena,0.22,2.67,26.6,34.79,21.23,5.32
7.22,Despejado,6,Este,72.39,20221030T12,31,66,20.3289,-89.6433,1,Yucatán,Santa Elena,0.0,0.0,38.2,33.58,19.82,5.8
12.68,Poco nuboso,6,Este,67.86,20221031T12,31,66,20.3289,-89.6433,2,Yucatán,Santa Elena,0.0,0.0,36.0,32.69,19.39,5.63
21.77,Poco nuboso,6,Este,98.89,20221101T12,31,66,20.3289,-89.6433,3,Yucatán,Santa Elena,0.0,0.0,30.02,34.72,21.44,5.09
33.39,Medio nublado,6,Este,68.04,20221029T12,31,67,20.837,-89.3723,0,Yucatán,Seyé,0.03,3.33,31.67,36.22,20.64,7.2
7.35,Despejado,6,Noreste,64.1,20221030T12,31,67,20.837,-89.3723,1,Yucatán,Seyé,0.0,0.0,34.72,34.95,19.46,7.14
10.81,Poco nuboso,6,Este,69.32,20221031T12,31,67,20.837,-89.3723,2,Yucatán,Seyé,0.07,0.0,35.11,34.35,21.4,7.58
23.28,Poco nuboso,6,Este,79.99,20221101T12,31,67,20.837,-89.3723,3,Yucatán,Seyé,0.04,0.0,30.89,36.14,21.75,7.62
10.91,Poco nuboso,6,Este,68.08,20221029T12,31,68,21.2256,-89.1858,0,Yucatán,Sinanché,0.85,4.0,30.3,33.66,20.92,9.63
20.86,Poco nuboso,6,Este,77.58,20221030T12,31,68,21.2256,-89.1858,1,Yucatán,Sinanché,0.0,0.0,29.98,32.52,20.09,9.1
7.01,Despejado,6,Este,79.09,20221031T12,31,68,21.2256,-89.1858,2,Yucatán,Sinanché,0.68,36.0,31.28,32.39,21.86,9.95
26.6,Medio nublado,6,Este,76.02,20221101T12,31,68,21.2256,-89.1858,3,Yucatán,Sinanché,1.65,32.0,33.16,34.26,22.52,9.58
22.38,Poco nuboso,6,Este,71.03,20221029T12,31,69,20.595,-89.0067,0,Yucatán,Sotuta,0.11,23.57,29.53,34.66,20.3,6.15
2.88,Despejado,6,Este,82.82,20221030T12,31,69,20.595,-89.0067,1,Yucatán,Sotuta,0.08,0.0,37.1,34.79,19.02,6.31
9.59,Despejado,6,Noreste,64.79,20221031T12,31,69,20.595,-89.0067,2,Yucatán,Sotuta,0.45,94.29,39.22,34.69,21.19,5.88
28.87,Medio nublado,6,Este,84.35,20221101T12,31,69,20.595,-89.0067,3,Yucatán,Sotuta,0.0,0.0,30.65,35.61,21.74,6.67
21.78,Poco nuboso,6,Este,79.68,20221029T12,31,70,21.1562,-88.3139,0,Yucatán,Sucilá,0.27,0.0,33.82,34.63,19.91,10.1
5.91,Despejado,6,Noreste,61.95,20221030T12,31,70,21.1562,-88.3139,1,Yucatán,Sucilá,0.0,0.0,32.65,35.17,18.59,9.29
13.46,Poco nuboso,6,Noreste,65.31,20221031T12,31,70,21.1562,-88.3139,2,Yucatán,Sucilá,1.09,95.0,33.32,34.69,21.23,10.83
31.93,Medio nublado,6,Este,84.61,20221101T12,31,70,21.1562,-88.3139,3,Yucatán,Sucilá,1.77,92.27,33.26,35.19,22.05,10.34
23.4,Poco nuboso,6,Este,69.64,20221029T12,31,71,20.8721,-88.9888,0,Yucatán,Sudzal,0.24,92.86,31.43,34.15,20.06,6.46
2.98,Despejado,6,Este,102.08,20221030T12,31,71,20.8721,-88.9888,1,Yucatán,Sudzal,0.04,0.0,33.12,35.11,18.84,6.61
10.7,Poco nuboso,6,Noreste,63.21,20221031T12,31,71,20.8721,-88.9888,2,Yucatán,Sudzal,0.6,95.0,36.08,35.14,21.3,6.39
25.57,Medio nublado,6,Este,81.65,20221101T12,31,71,20.8721,-88.9888,3,Yucatán,Sudzal,0.04,0.0,30.95,35.53,21.77,7.01
13.06,Poco nuboso,6,Este,69.01,20221029T12,31,72,21.0865,-89.1483,0,Yucatán,Suma,0.25,0.0,31.54,34.5,20.31,7.09
13.62,Poco nuboso,6,Este,71.33,20221030T12,31,72,21.0865,-89.1483,1,Yucatán,Suma,0.0,0.0,30.47,34.05,19.2,6.67
9.61,Despejado,6,Este,85.71,20221031T12,31,72,21.0865,-89.1483,2,Yucatán,Suma,0.28,85.0,31.21,33.9,21.28,7.18
27.29,Medio nublado,6,Este,74.71,20221101T12,31,72,21.0865,-89.1483,3,Yucatán,Suma,0.2,33.33,29.64,34.74,21.8,6.81
26.04,Medio nublado,6,Este,70.14,20221029T12,31,73,20.2038,-88.9449,0,Yucatán,Tahdziú,0.1,0.0,23.06,34.88,20.45,4.95
8.22,Despejado,6,Este,72.64,20221030T12,31,73,20.2038,-88.9449,1,Yucatán,Tahdziú,0.02,0.0,38.28,34.94,19.13,4.71
12.87,Poco nuboso,6,Este,73.6,20221031T12,31,73,20.2038,-88.9449,2,Yucatán,Tahdziú,0.06,0.0,24.23,34.52,20.7,3.76
32.63,Medio nublado,6,Este,84.93,20221101T12,31,73,20.2038,-88.9449,3,Yucatán,Tahdziú,0.04,0.0,30.65,34.43,21.78,5.39
15.87,Poco nuboso,7,Sur,159.48,20221029T12,8,33,27.0547,-106.1795,0,Chihuahua,Huejotitán,0.0,0.0,11.6,20.47,8.72,5.89
59.49,Cielo nublado,7,Suroeste,222.13,20221030T12,8,33,27.0547,-106.1795,1,Chihuahua,Huejotitán,0.0,0.0,24.19,23.58,8.53,6.16
12.36,Poco nuboso,7,Suroeste,227.04,20221031T12,8,33,27.0547,-106.1795,2,Chihuahua,Huejotitán,0.0,0.0,26.61,20.27,7.92,7.58
7.25,Despejado,7,Sur,164.74,20221101T12,8,33,27.0547,-106.1795,3,Chihuahua,Huejotitán,0.0,0.0,15.11,21.5,8.73,7.72
26.91,Medio nublado,6,Noreste,67.34,20221029T12,31,74,20.8755,-89.2558,0,Yucatán,Tahmek,0.01,0.0,29.81,36.03,20.51,6.58
8.23,Despejado,6,Noreste,61.5,20221030T12,31,74,20.8755,-89.2558,1,Yucatán,Tahmek,0.0,0.0,33.27,35.07,19.36,6.5
11.95,Poco nuboso,6,Este,69.78,20221031T12,31,74,20.8755,-89.2558,2,Yucatán,Tahmek,0.1,0.0,34.42,34.58,21.36,6.93
21.55,Poco nuboso,6,Este,77.57,20221101T12,31,74,20.8755,-89.2558,3,Yucatán,Tahmek,0.0,0.0,31.06,35.9,21.66,6.93
33.1,Medio nublado,6,Este,71.88,20221029T12,31,75,20.4004,-89.2849,0,Yucatán,Teabo,0.01,0.0,25.35,35.6,20.63,5.57
4.12,Despejado,6,Noreste,63.59,20221030T12,31,75,20.4004,-89.2849,1,Yucatán,Teabo,0.0,0.0,38.09,34.28,19.27,5.92
9.12,Despejado,6,Este,74.24,20221031T12,31,75,20.4004,-89.2849,2,Yucatán,Teabo,0.08,12.5,37.24,33.79,20.39,5.51
26.29,Medio nublado,6,Este,90.57,20221101T12,31,75,20.4004,-89.2849,3,Yucatán,Teabo,0.0,0.0,31.46,35.45,21.53,6.45
38.86,Medio nublado,6,Noreste,64.89,20221029T12,31,76,20.7417,-89.4743,0,Yucatán,Tecoh,0.05,0.0,31.3,36.09,20.83,7.27
3.92,Despejado,6,Noreste,60.8,20221030T12,31,76,20.7417,-89.4743,1,Yucatán,Tecoh,0.0,0.0,36.09,34.47,19.55,7.25
11.07,Poco nuboso,6,Este,70.82,20221031T12,31,76,20.7417,-89.4743,2,Yucatán,Tecoh,0.02,0.0,36.37,33.88,21.0,7.34
27.54,Medio nublado,6,Este,85.04,20221101T12,31,76,20.7417,-89.4743,3,Yucatán,Tecoh,0.11,0.0,30.6,36.08,21.7,7.61
37.52,Medio nublado,6,Este,72.72,20221029T12,31,77,21.0141,-88.947,0,Yucatán,Tekal de Venegas,0.38,86.43,35.3,32.92,20.02,8.36
4.79,Despejado,6,Este,79.55,20221030T12,31,77,21.0141,-88.947,1,Yucatán,Tekal de Venegas,0.0,0.0,32.5,35.35,18.83,8.24
6.09,Despejado,6,Este,68.46,20221031T12,31,77,21.0141,-88.947,2,Yucatán,Tekal de Venegas,0.53,95.0,34.26,35.29,21.26,8.76
28.89,Medio nublado,6,Este,80.7,20221101T12,31,77,21.0141,-88.947,3,Yucatán,Tekal de Venegas,0.33,5.71,30.5,34.35,21.79,8.12
14.36,Poco nuboso,6,Este,69.74,20221029T12,31,78,21.0116,-89.1061,0,Yucatán,Tekantó,0.05,0.0,31.9,34.92,20.27,6.87
8.35,Despejado,6,Noreste,60.91,20221030T12,31,78,21.0116,-89.1061,1,Yucatán,Tekantó,0.0,0.0,31.39,35.0,19.16,6.35
10.66,Poco nuboso,6,Este,84.56,20221031T12,31,78,21.0116,-89.1061,2,Yucatán,Tekantó,0.22,85.0,32.25,34.8,21.31,6.81
25.39,Medio nublado,6,Este,74.09,20221101T12,31,78,21.0116,-89.1061,3,Yucatán,Tekantó,0.09,0.0,31.37,34.5,21.68,6.67
42.04,Medio nublado,6,Este,77.05,20221029T12,31,79,20.2035,-89.2884,0,Yucatán,Tekax,0.09,3.43,27.7,34.57,21.04,4.48
22.77,Poco nuboso,6,Este,67.67,20221030T12,31,79,20.2035,-89.2884,1,Yucatán,Tekax,0.0,0.0,40.0,33.66,19.59,4.85
12.4,Poco nuboso,6,Este,74.37,20221031T12,31,79,20.2035,-89.2884,2,Yucatán,Tekax,0.1,0.2,38.5,32.93,19.41,4.48
20.59,Poco nuboso,6,Este,87.21,20221101T12,31,79,20.2035,-89.2884,3,Yucatán,Tekax,0.08,0.0,33.5,34.03,21.35,5.67
34.08,Medio nublado,6,Este,68.51,20221029T12,31,80,20.5335,-89.3331,0,Yucatán,Tekit,0.03,0.0,26.44,36.14,20.66,6.51
2.76,Despejado,6,Noreste,62.36,20221030T12,31,80,20.5335,-89.3331,1,Yucatán,Tekit,0.0,0.0,37.22,34.35,19.3,6.75
12.74,Poco nuboso,6,Noreste,65.78,20221031T12,31,80,20.5335,-89.3331,2,Yucatán,Tekit,0.15,2.86,38.42,33.82,20.89,6.66
26.65,Medio nublado,6,Este,85.4,20221101T12,31,80,20.5335,-89.3331,3,Yucatán,Tekit,0.0,0.0,30.86,36.0,21.66,7.14
47.71,Medio nublado,6,Este,73.14,20221029T12,31,81,20.6022,-88.2644,0,Yucatán,Tekom,0.58,2.5,24.17,32.69,20.1,4.26
7.99,Despejado,6,Noreste,45.71,20221030T12,31,81,20.6022,-88.2644,1,Yucatán,Tekom,0.0,0.0,30.77,35.88,18.76,4.46
16.54,Poco nuboso,6,Noreste,63.64,20221031T12,31,81,20.6022,-88.2644,2,Yucatán,Tekom,0.52,2.5,24.99,35.63,21.38,4.19
37.98,Medio nublado,6,Este,77.19,20221101T12,31,81,20.6022,-88.2644,3,Yucatán,Tekom,0.65,81.88,27.98,33.31,22.44,5.1
11.61,Poco nuboso,6,Este,68.24,20221029T12,31,82,21.2033,-89.2713,0,Yucatán,Telchac Pueblo,0.67,0.0,31.3,34.47,20.34,8.44
19.83,Poco nuboso,6,Este,69.38,20221030T12,31,82,21.2033,-89.2713,1,Yucatán,Telchac Pueblo,0.0,0.0,30.3,33.24,19.3,7.72
6.89,Despejado,6,Este,70.59,20221031T12,31,82,21.2033,-89.2713,2,Yucatán,Telchac Pueblo,0.38,0.0,31.7,32.98,21.3,8.81
24.77,Poco nuboso,6,Este,77.22,20221101T12,31,82,21.2033,-89.2713,3,Yucatán,Telchac Pueblo,0.69,0.0,28.8,35.19,21.95,8.22
9.97,Despejado,6,Este,68.24,20221029T12,31,83,21.343,-89.2642,0,Yucatán,Telchac Puerto,0.89,0.0,30.68,33.48,21.1,10.56
21.3,Poco nuboso,6,Este,70.71,20221030T12,31,83,21.343,-89.2642,1,Yucatán,Telchac Puerto,0.0,0.0,29.9,32.2,20.28,9.72
5.76,Despejado,6,Este,71.76,20221031T12,31,83,21.343,-89.2642,2,Yucatán,Telchac Puerto,0.49,0.0,31.74,32.17,22.05,10.92
24.25,Poco nuboso,6,Este,76.89,20221101T12,31,83,21.343,-89.2642,3,Yucatán,Telchac Puerto,1.44,0.0,30.8,34.2,22.63,10.73
8.9,Despejado,7,Sur,191.09,20221029T12,8,34,29.6432,-107.7642,0,Chihuahua,Ignacio Zaragoza,0.0,0.0,19.8,22.19,2.87,6.8
95.46,Cielo cubierto,7,Suroeste,229.05,20221030T12,8,34,29.6432,-107.7642,1,Chihuahua,Ignacio Zaragoza,0.0,0.0,24.5,19.51,2.7,7.54
21.49,Poco nuboso,7,Sureste,129.36,20221031T12,8,34,29.6432,-107.7642,2,Chihuahua,Ignacio Zaragoza,0.0,0.0,17.3,18.22,2.07,5.37
34.52,Medio nublado,7,Sur,197.18,20221101T12,8,34,29.6432,-107.7642,3,Chihuahua,Ignacio Zaragoza,0.0,0.0,22.7,21.63,2.39,9.81
34.37,Medio nublado,6,Este,81.74,20221029T12,31,84,21.1518,-88.9386,0,Yucatán,Temax,0.44,65.91,33.68,34.2,20.08,7.7
11.43,Poco nuboso,6,Este,84.46,20221030T12,31,84,21.1518,-88.9386,1,Yucatán,Temax,0.0,0.0,31.73,34.63,18.93,7.51
6.01,Despejado,6,Este,68.41,20221031T12,31,84,21.1518,-88.9386,2,Yucatán,Temax,0.65,95.0,33.12,34.71,21.22,8.0
29.94,Medio nublado,6,Este,79.24,20221101T12,31,84,21.1518,-88.9386,3,Yucatán,Temax,0.91,74.55,30.66,34.67,21.9,7.21
44.49,Medio nublado,6,Este,79.58,20221029T12,31,85,20.8037,-88.2012,0,Yucatán,Temozón,2.15,34.26,27.7,32.6,20.01,5.33
5.24,Despejado,6,Noreste,49.69,20221030T12,31,85,20.8037,-88.2012,1,Yucatán,Temozón,0.08,0.0,29.5,35.47,18.45,5.49
13.05,Poco nuboso,6,Noreste,60.95,20221031T12,31,85,20.8037,-88.2012,2,Yucatán,Temozón,0.89,95.0,30.19,35.5,21.12,5.51
23.62,Poco nuboso,6,Este,83.53,20221101T12,31,85,20.8037,-88.2012,3,Yucatán,Temozón,2.45,95.0,26.79,34.25,22.21,5.96
21.0,Poco nuboso,6,Este,72.57,20221029T12,31,86,21.0493,-89.0394,0,Yucatán,Tepakán,0.12,25.0,32.61,34.01,20.12,7.52
8.98,Despejado,6,Este,73.0,20221030T12,31,86,21.0493,-89.0394,1,Yucatán,Tepakán,0.0,0.0,31.13,34.68,19.0,7.07
8.31,Despejado,6,Este,82.54,20221031T12,31,86,21.0493,-89.0394,2,Yucatán,Tepakán,0.33,95.0,31.85,34.59,21.23,7.5
28.55,Medio nublado,6,Este,76.04,20221101T12,31,86,21.0493,-89.0394,3,Yucatán,Tepakán,0.21,10.0,30.43,34.41,21.77,7.08
13.49,Poco nuboso,6,Este,69.78,20221029T12,31,87,20.9619,-89.9334,0,Yucatán,Tetiz,0.67,9.23,29.19,34.75,21.57,7.87
21.69,Poco nuboso,6,Este,84.88,20221030T12,31,87,20.9619,-89.9334,1,Yucatán,Tetiz,0.0,0.0,32.21,33.46,20.38,8.25
8.11,Despejado,6,Este,67.63,20221031T12,31,87,20.9619,-89.9334,2,Yucatán,Tetiz,0.01,0.0,36.29,33.56,21.67,8.84
26.49,Medio nublado,6,Este,79.06,20221101T12,31,87,20.9619,-89.9334,3,Yucatán,Tetiz,0.48,9.23,30.48,34.97,22.42,7.51
12.8,Poco nuboso,6,Este,70.42,20221029T12,31,88,21.0485,-89.0737,0,Yucatán,Teya,0.16,5.0,32.8,34.37,20.22,7.19
8.1,Despejado,6,Noreste,64.33,20221030T12,31,88,21.0485,-89.0737,1,Yucatán,Teya,0.0,0.0,31.26,34.8,19.12,6.59
9.82,Despejado,6,Este,88.9,20221031T12,31,88,21.0485,-89.0737,2,Yucatán,Teya,0.33,95.0,31.7,34.69,21.28,6.99
27.69,Medio nublado,6,Este,74.05,20221101T12,31,88,21.0485,-89.0737,3,Yucatán,Teya,0.21,5.0,31.4,34.41,21.75,6.78
44.4,Medio nublado,6,Este,70.69,20221029T12,31,89,20.3983,-89.5344,0,Yucatán,Ticul,0.18,1.82,23.65,35.51,20.94,5.59
4.37,Despejado,6,Noreste,59.47,20221030T12,31,89,20.3983,-89.5344,1,Yucatán,Ticul,0.0,0.0,35.89,33.84,19.64,6.06
11.66,Poco nuboso,6,Este,69.41,20221031T12,31,89,20.3983,-89.5344,2,Yucatán,Ticul,0.0,0.0,36.16,32.99,19.89,5.84
23.84,Poco nuboso,6,Este,92.62,20221101T12,31,89,20.3983,-89.5344,3,Yucatán,Ticul,0.0,0.0,29.76,35.19,21.47,5.99
40.95,Medio nublado,6,Noreste,65.39,20221029T12,31,90,20.8105,-89.5135,0,Yucatán,Timucuy,0.08,0.0,30.53,36.02,20.88,7.77
5.44,Despejado,6,Noreste,62.15,20221030T12,31,90,20.8105,-89.5135,1,Yucatán,Timucuy,0.0,0.0,35.26,34.5,19.63,7.68
9.2,Despejado,6,Este,71.87,20221031T12,31,90,20.8105,-89.5135,2,Yucatán,Timucuy,0.0,0.0,35.59,33.99,21.1,7.83
29.28,Medio nublado,6,Este,84.54,20221101T12,31,90,20.8105,-89.5135,3,Yucatán,Timucuy,0.11,0.0,30.06,36.13,21.71,8.01
45.64,Medio nublado,6,Este,76.21,20221029T12,31,91,20.7671,-88.3912,0,Yucatán,Tinum,0.44,90.31,28.8,33.23,19.9,4.45
5.69,Despejado,6,Noreste,51.41,20221030T12,31,91,20.7671,-88.3912,1,Yucatán,Tinum,0.02,0.0,31.21,35.91,18.68,4.9
13.9,Poco nuboso,6,Noreste,65.86,20221031T12,31,91,20.7671,-88.3912,2,Yucatán,Tinum,0.91,90.31,32.25,35.57,21.29,4.64
37.23,Medio nublado,6,Este,81.17,20221101T12,31,91,20.7671,-88.3912,3,Yucatán,Tinum,0.64,41.56,29.5,33.83,22.08,5.26
49.39,Medio nublado,6,Este,69.06,20221029T12,31,92,20.5371,-88.2703,0,Yucatán,Tixcacalcupul,1.01,2.35,23.75,32.46,19.94,4.31
8.13,Despejado,6,Noreste,46.6,20221030T12,31,92,20.5371,-88.2703,1,Yucatán,Tixcacalcupul,0.0,0.0,31.3,35.88,18.63,4.42
